Unnamed: 0,powerPlay,AverageScore,battingTeam,bowlingTeam,city,delivery_left,score,CurrentRunRate,wicketsLeft,Run_In_Last5,Wickets_In_Last5,Final_Score,innings
174308,0,161.0,Bangladesh,Pakistan,Nairobi,21,140,8.484848484848484,4,33.0,2.0,161,2
10006,1,138.1627906976744,Australia,Pakistan,Dubai,87,47,8.545454545454545,9,42.0,1.0,108,1
143080,1,130.71428571428572,West Indies,South Africa,Nagpur,84,36,6.0,8,30.0,1.0,123,2
13889,0,170.24137931034485,Pakistan,Sri Lanka,Johannesburg,26,143,9.127659574468083,6,62.0,1.0,189,1
123609,0,147.11764705882354,Sri Lanka,Australia,Pallekele,79,66,9.658536585365852,7,49.0,1.0,178,2
109038,0,125.15789473684212,Bangladesh,West Indies,Dhaka,52,96,8.470588235294118,3,21.0,3.0,140,2
110857,0,138.07142857142858,Zimbabwe,Pakistan,Harare,18,99,5.823529411764706,2,31.0,3.0,123,2
38512,1,146.41666666666666,Pakistan,South Africa,Abu Dhabi,84,35,5.833333333333333,7,28.0,3.0,120,1
102989,0,128.3953488372093,Ireland,Netherlands,Dubai,28,95,6.195652173913043,4,24.0,4.0,137,2
31460,0,153.14285714285714,Sri Lanka,South Africa,Colombo,14,96,5.433962264150943,3,18.0,3.0,120,1
69872,1,142.375,India,England,Cardiff,89,27,5.225806451612903,7,27.0,3.0,148,1
169464,0,142.66666666666666,New Zealand,Sri Lanka,Kandy,32,86,5.863636363636364,1,34.0,0.0,88,2
58090,0,163.23076923076923,Australia,India,Sydney,49,110,9.295774647887324,8,42.0,1.0,194,1
165477,1,154.25,South Africa,Pakistan,Centurion,87,53,9.636363636363637,6,44.0,4.0,100,2
119603,0,135.609756097561,India,Bangladesh,Colombo,5,156,8.139130434782608,5,51.0,1.0,168,2
73427,1,151.36363636363637,Australia,England,Manchester,88,37,6.9375,9,34.0,1.0,145,1
139703,0,130.3448275862069,West Indies,Sri Lanka,Mirpur,39,77,5.703703703703703,6,34.0,1.0,80,2
159049,0,152.25,Bangladesh,Zimbabwe,Khulna,31,131,8.831460674157302,4,44.0,1.0,162,2
43379,0,152.8,New Zealand,England,London,6,194,10.210526315789474,7,49.0,1.0,201,1
19156,0,145.89473684210526,Bangladesh,New Zealand,Dhaka,47,83,6.821917808219179,7,40.0,3.0,141,1
37826,0,146.41666666666666,West Indies,Pakistan,Abu Dhabi,27,76,4.903225806451613,5,25.0,1.0,103,1
22220,0,157.21428571428572,Zimbabwe,Bangladesh,Harare,35,102,7.2,7,29.0,1.0,166,1
104613,0,149.27586206896552,India,New Zealand,Johannesburg,26,137,8.74468085106383,5,33.0,3.0,180,2
115604,0,170.6,Pakistan,New Zealand,Chandigarh,13,141,7.906542056074767,5,39.0,2.0,158,2
2168,0,154.0,West Indies,Pakistan,St Lucia,48,100,8.333333333333334,9,43.0,0.0,150,1
71256,0,181.5,Pakistan,New Zealand,Christchurch,69,81,9.529411764705882,10,47.0,0.0,183,1
130064,0,141.33333333333334,England,Sri Lanka,London,16,145,8.365384615384617,4,52.0,2.0,174,2
48422,0,168.66666666666666,Australia,New Zealand,Auckland,7,194,10.300884955752212,5,61.0,1.0,214,1
19354,0,145.89473684210526,Afghanistan,Zimbabwe,Dhaka,72,68,8.5,8,40.0,2.0,197,1
123644,0,147.11764705882354,Sri Lanka,Australia,Pallekele,45,118,9.44,5,42.0,2.0,178,2
123848,1,143.44444444444446,Australia,England,Southampton,85,31,5.314285714285715,3,23.0,7.0,79,2
21101,0,157.21428571428572,Zimbabwe,India,Harare,53,85,7.611940298507463,7,35.0,1.0,145,1
125451,0,129.41666666666666,Pakistan,England,Abu Dhabi,69,50,5.882352941176471,8,21.0,1.0,124,2
84811,1,171.66666666666666,Australia,West Indies,Gros Islet,84,72,12.0,9,60.0,1.0,189,1
90506,1,148.5,West Indies,New Zealand,Dominica,88,23,4.3125,8,22.0,2.0,132,1
38474,0,146.41666666666666,Sri Lanka,West Indies,Abu Dhabi,2,186,9.457627118644067,7,53.0,1.0,189,1
72115,0,85.0,West Indies,Pakistan,Bridgetown,74,71,9.26086956521739,4,47.0,4.0,85,1
42461,0,152.8,South Africa,New Zealand,London,57,75,7.142857142857143,9,39.0,0.0,165,1
50459,0,168.66666666666666,New Zealand,India,Auckland,41,107,8.126582278481013,6,55.0,0.0,158,1
36925,0,146.41666666666666,England,Pakistan,Abu Dhabi,54,65,5.909090909090909,7,26.0,1.0,129,1
125577,0,129.41666666666666,South Africa,Pakistan,Abu Dhabi,67,42,4.754716981132075,7,24.0,1.0,120,2
57848,0,163.23076923076923,West Indies,Australia,Sydney,45,78,6.24,4,32.0,4.0,138,1
38791,0,146.41666666666666,Ireland,Afghanistan,Abu Dhabi,55,121,11.169230769230769,8,39.0,1.0,225,1
132662,0,123.16666666666669,West Indies,Pakistan,Trinidad,12,114,6.333333333333333,4,33.0,0.0,129,2
155555,0,130.42857142857142,Ireland,Zimbabwe,Dublin,52,88,7.764705882352941,8,29.0,1.0,153,2
67750,0,161.36363636363637,Zimbabwe,Pakistan,Lahore,52,93,8.205882352941176,9,42.0,1.0,175,1
48864,0,168.66666666666666,Sri Lanka,New Zealand,Auckland,58,57,5.516129032258064,5,25.0,2.0,115,1
45679,0,158.30769230769232,New Zealand,South Africa,Durban,49,60,5.070422535211267,3,27.0,3.0,86,1
123563,0,147.11764705882354,New Zealand,Pakistan,Pallekele,4,160,8.275862068965518,3,58.0,4.0,164,2
31886,0,153.14285714285714,Sri Lanka,Pakistan,Colombo,60,62,6.2,10,38.0,0.0,139,1
163741,0,103.0,Sri Lanka,South Africa,Hambantota,32,88,6.0,5,29.0,2.0,123,2
100862,1,128.3953488372093,Netherlands,Ireland,Dubai,87,34,6.181818181818182,8,32.0,0.0,86,2
75042,0,134.5,England,West Indies,Basseterre,50,80,6.857142857142858,6,38.0,0.0,182,1
103060,0,128.3953488372093,England,Australia,Dubai,83,66,10.702702702702702,10,54.0,0.0,126,2
25816,0,177.6,Australia,Pakistan,Chandigarh,19,148,8.792079207920793,6,52.0,1.0,193,1
174370,0,137.0,Sri Lanka,Pakistan,King City,82,64,10.105263157894738,10,50.0,0.0,133,2
113752,0,138.07142857142858,Zimbabwe,Pakistan,Harare,21,103,6.242424242424242,4,41.0,1.0,136,2
166185,0,125.33333333333331,New Zealand,Australia,Perth,14,122,6.90566037735849,1,58.0,2.0,132,2
9599,0,138.1627906976744,Sri Lanka,Australia,Dubai,36,97,6.928571428571429,5,22.0,4.0,154,1
173509,0,125.33333333333331,Ireland,South Africa,Belfast,36,93,6.642857142857143,4,24.0,4.0,140,2
129597,0,141.33333333333334,Ireland,Pakistan,London,38,87,6.365853658536586,7,33.0,1.0,120,2
127157,0,129.41666666666666,Afghanistan,Ireland,Abu Dhabi,61,100,10.169491525423728,6,46.0,3.0,157,2
48711,1,168.66666666666666,West Indies,New Zealand,Auckland,85,23,3.942857142857143,9,17.0,1.0,126,1
72858,0,140.16666666666666,West Indies,Ireland,Guyana,9,127,6.864864864864865,2,40.0,3.0,138,1
21117,0,157.21428571428572,Zimbabwe,India,Harare,37,100,7.228915662650602,7,33.0,1.0,145,1
10410,0,138.1627906976744,New Zealand,Pakistan,Dubai,54,62,5.636363636363637,7,18.0,3.0,144,1
123883,0,143.44444444444446,Australia,England,Southampton,51,68,5.913043478260869,2,34.0,1.0,79,2
102713,0,128.3953488372093,Ireland,Afghanistan,Dubai,63,90,9.473684210526317,8,42.0,0.0,156,2
169583,0,142.66666666666666,New Zealand,Sri Lanka,Kandy,12,143,7.944444444444445,7,37.0,0.0,165,2
75501,0,174.25,Zimbabwe,Bangladesh,Khulna,78,72,10.285714285714286,9,61.0,1.0,187,1
18643,0,145.89473684210526,India,Bangladesh,Dhaka,69,44,5.176470588235294,7,25.0,2.0,166,1
102237,0,128.3953488372093,Afghanistan,Ireland,Dubai,69,71,8.352941176470589,9,34.0,0.0,147,2
171056,0,157.57142857142858,New Zealand,Pakistan,Mount Maunganui,81,49,7.538461538461538,9,39.0,1.0,163,2
29580,0,153.14285714285714,India,Bangladesh,Colombo,31,115,7.752808988764045,9,45.0,0.0,176,1
25334,0,178.75,Bangladesh,New Zealand,Hamilton,16,78,4.5,1,21.0,3.0,78,1
159005,0,152.25,Bangladesh,Zimbabwe,Khulna,71,65,7.959183673469388,5,47.0,1.0,162,2
10261,0,138.1627906976744,Pakistan,Australia,Dubai,80,51,7.649999999999999,9,37.0,1.0,147,1
67362,0,161.36363636363637,Zimbabwe,Pakistan,Lahore,60,83,8.3,7,37.0,3.0,172,1
47926,0,183.33333333333331,Australia,India,Rajkot,58,117,11.32258064516129,7,48.0,2.0,201,1
128432,0,131.0,Australia,India,Melbourne,30,124,8.266666666666667,6,28.0,3.0,157,2
36896,0,146.41666666666666,England,Pakistan,Abu Dhabi,83,43,6.972972972972973,8,36.0,2.0,129,1
129473,0,131.0,Australia,Sri Lanka,Melbourne,69,51,6.0,8,34.0,1.0,119,2
161866,1,151.16666666666666,Afghanistan,Ireland,Greater Noida,91,55,11.379310344827587,9,55.0,1.0,133,2
14967,0,170.24137931034485,South Africa,Pakistan,Johannesburg,73,54,6.893617021276596,10,47.0,0.0,188,1
140793,0,130.3448275862069,Bangladesh,South Africa,Mirpur,24,89,5.5625,3,29.0,2.0,96,2
106243,0,149.27586206896552,New Zealand,South Africa,Johannesburg,48,80,6.666666666666667,7,27.0,0.0,134,2
104335,0,149.27586206896552,Sri Lanka,Pakistan,Johannesburg,54,90,8.181818181818182,6,33.0,1.0,156,2
143380,0,130.71428571428572,Zimbabwe,Afghanistan,Nagpur,33,90,6.206896551724138,4,33.0,3.0,127,2
47966,0,183.33333333333331,Australia,India,Rajkot,19,176,10.455445544554456,4,47.0,2.0,201,1
43130,0,152.8,Sri Lanka,Pakistan,London,3,133,6.82051282051282,4,55.0,0.0,138,1
83198,1,177.33333333333334,South Africa,England,Centurion,85,63,10.8,10,53.0,0.0,222,1
46463,0,158.30769230769232,India,England,Durban,44,114,9.0,10,44.0,0.0,218,1
148683,0,138.0,South Africa,Zimbabwe,Potchefstroom,28,129,8.41304347826087,6,41.0,1.0,135,2
93067,0,148.91666666666666,Australia,West Indies,St Lucia,48,99,8.25,9,41.0,0.0,153,2
83769,0,136.0,India,Sri Lanka,Cuttack,17,139,8.097087378640776,7,40.0,2.0,180,1
64761,0,153.88235294117646,West Indies,Pakistan,Barbados,34,61,4.255813953488372,4,19.0,1.0,111,1
26252,0,146.14285714285714,Afghanistan,Zimbabwe,Sharjah,82,48,7.578947368421053,9,36.0,1.0,158,1
40424,0,139.69230769230768,Australia,South Africa,Melbourne,25,154,9.726315789473684,5,42.0,3.0,182,1
140320,1,130.3448275862069,Bangladesh,Afghanistan,Mirpur,90,23,4.6,10,23.0,0.0,78,2
87745,0,165.5,West Indies,Afghanistan,Lucknow,74,71,9.26086956521739,9,62.0,0.0,164,1
131782,0,141.33333333333334,England,West Indies,London,78,66,9.428571428571429,10,47.0,0.0,128,2
35181,0,168.44444444444446,England,Australia,Southampton,77,59,8.232558139534884,8,48.0,2.0,179,1
99271,0,128.3953488372093,Pakistan,England,Dubai,22,105,6.428571428571429,3,40.0,2.0,112,2
107862,0,135.2,India,New Zealand,Wellington,40,89,6.675,4,24.0,3.0,139,2
155047,0,140.0,Australia,England,Cardiff,80,55,8.25,8,43.0,1.0,177,2
131958,0,141.33333333333334,West Indies,South Africa,London,1,162,8.168067226890757,1,39.0,5.0,163,2
70608,1,166.28571428571428,Zimbabwe,Ireland,Dublin,91,35,7.241379310344828,10,35.0,0.0,152,1
49405,0,168.66666666666666,New Zealand,India,Auckland,4,197,10.189655172413794,5,66.0,2.0,203,1
135807,1,149.95833333333334,New Zealand,Australia,Auckland,89,49,9.483870967741934,9,49.0,1.0,170,2
69955,0,142.375,India,England,Cardiff,7,124,6.5840707964601775,5,35.0,1.0,148,1
86088,0,169.75,Zimbabwe,Afghanistan,Bulawayo,43,127,9.896103896103895,7,42.0,1.0,190,1
33025,0,153.14285714285714,India,Afghanistan,Colombo,39,93,6.888888888888889,7,33.0,1.0,159,1
175245,0,130.0,Netherlands,Afghanistan,Edinburgh,40,95,7.125,6,27.0,2.0,130,2
55542,0,148.20689655172413,Pakistan,Bangladesh,Mirpur,34,98,6.837209302325581,5,32.0,3.0,135,1
39255,0,172.66666666666666,South Africa,West Indies,St George's,67,81,9.169811320754716,8,40.0,2.0,167,1
156655,0,141.0,West Indies,Pakistan,St Vincent,79,15,2.1951219512195124,7,13.0,2.0,124,2
49759,0,168.66666666666666,South Africa,New Zealand,Auckland,18,157,9.235294117647058,6,50.0,2.0,185,1
103980,0,149.27586206896552,Sri Lanka,New Zealand,Johannesburg,25,141,8.905263157894737,8,44.0,1.0,168,2
94833,0,146.28571428571428,Bangladesh,India,Bengaluru,8,134,7.178571428571428,4,35.0,1.0,145,2
119188,0,135.609756097561,Australia,South Africa,Colombo,66,64,7.111111111111111,9,44.0,0.0,147,2
46733,0,158.30769230769232,India,South Africa,Durban,24,136,8.5,5,50.0,3.0,168,1
4688,0,160.83333333333334,Pakistan,South Africa,Nottingham,21,130,7.878787878787879,6,39.0,2.0,149,1
80958,0,182.0,Bangladesh,New Zealand,Napier,2,139,7.067796610169491,2,40.0,2.0,141,1
54044,0,148.20689655172413,West Indies,India,Mirpur,49,54,4.563380281690141,9,20.0,1.0,129,1
47330,0,166.2,Netherlands,Zimbabwe,Sylhet,40,86,6.449999999999999,6,30.0,0.0,140,1
82063,0,177.33333333333334,New Zealand,South Africa,Centurion,44,112,8.842105263157896,7,42.0,2.0,177,1
460,0,159.2,West Indies,New Zealand,Lauderhill,24,144,9.0,8,59.0,1.0,209,1
138503,0,128.66666666666666,Sri Lanka,India,Pune,35,111,7.835294117647059,3,38.0,3.0,123,2
100637,0,128.3953488372093,Australia,Sri Lanka,Dubai,33,128,8.827586206896552,8,38.0,0.0,155,2
3810,0,160.83333333333334,West Indies,England,Nottingham,31,100,6.741573033707865,7,43.0,0.0,172,1
28664,1,153.14285714285714,India,South Africa,Colombo,84,36,6.0,7,27.0,3.0,152,1
137776,0,149.95833333333334,India,New Zealand,Auckland,21,138,8.363636363636363,7,42.0,1.0,162,2
106697,0,149.27586206896552,Bangladesh,West Indies,Johannesburg,13,164,9.19626168224299,6,37.0,2.0,165,2
89174,0,134.0,West Indies,Ireland,Jamaica,8,107,5.732142857142857,2,30.0,5.0,116,1
159537,0,139.8,England,Australia,Adelaide,23,131,8.103092783505154,3,35.0,4.0,158,2
98614,0,149.28571428571428,South Africa,Australia,Cape Town,36,90,6.428571428571429,3,26.0,3.0,96,2
95160,0,146.28571428571428,South Africa,India,Bengaluru,41,111,8.430379746835444,9,43.0,1.0,140,2
37073,0,146.41666666666666,Pakistan,South Africa,Abu Dhabi,36,90,6.428571428571429,4,28.0,3.0,119,1
120445,0,135.609756097561,South Africa,Sri Lanka,Colombo,45,102,8.16,10,44.0,0.0,121,2
154950,0,140.0,England,Pakistan,Cardiff,74,53,6.913043478260869,8,34.0,1.0,129,2
93561,0,148.91666666666666,Bangladesh,Pakistan,St Lucia,82,38,6.0,8,32.0,1.0,151,2
724,0,159.2,New Zealand,Sri Lanka,Lauderhill,10,108,5.890909090909092,4,34.0,2.0,120,1
147176,0,130.8,New Zealand,Sri Lanka,Chattogram,70,30,3.6,5,12.0,4.0,60,2
107524,0,135.2,New Zealand,India,Wellington,37,99,7.156626506024096,8,30.0,0.0,150,2
112294,0,138.07142857142858,India,Zimbabwe,Harare,72,55,6.875,10,45.0,0.0,103,2
153063,1,148.54545454545453,Pakistan,Sri Lanka,Lahore,89,28,5.419354838709677,8,26.0,2.0,147,2
25796,0,177.6,Australia,Pakistan,Chandigarh,39,119,8.814814814814815,7,50.0,0.0,193,1
151571,0,180.125,England,South Africa,Mumbai,23,192,11.876288659793811,5,50.0,1.0,230,2
32027,0,153.14285714285714,West Indies,Australia,Colombo,45,104,8.32,7,34.0,1.0,191,1
96961,0,149.28571428571428,Sri Lanka,South Africa,Cape Town,29,116,7.648351648351649,8,34.0,0.0,170,2
30148,0,153.14285714285714,South Africa,Pakistan,Colombo,77,32,4.465116279069767,7,23.0,2.0,133,1
67912,0,191.0,Pakistan,Bangladesh,Karachi,14,170,9.62264150943396,5,47.0,2.0,203,1
2328,0,154.0,India,Sri Lanka,St Lucia,17,139,8.097087378640776,8,38.0,0.0,163,1
85385,0,171.66666666666666,West Indies,Australia,Gros Islet,24,173,10.8125,5,48.0,2.0,199,1
95694,1,143.0,New Zealand,Sri Lanka,Nottingham,87,44,8.0,8,40.0,2.0,110,2
157852,0,130.5,England,India,Manchester,12,153,8.5,6,43.0,1.0,169,2
22041,1,157.21428571428572,Zimbabwe,Australia,Harare,87,38,6.909090909090909,8,38.0,1.0,151,1
102150,0,128.3953488372093,Pakistan,Australia,Dubai,65,52,5.672727272727273,8,22.0,2.0,90,2
157520,1,130.5,England,Pakistan,Manchester,89,43,8.32258064516129,8,42.0,2.0,185,2
92351,0,119.2,New Zealand,West Indies,Lauderhill,66,43,4.777777777777778,5,18.0,5.0,116,2
51353,0,143.0,New Zealand,Bangladesh,Kolkata,81,41,6.307692307692308,9,28.0,1.0,145,1
129615,0,141.33333333333334,Ireland,Pakistan,London,21,101,6.121212121212121,5,22.0,3.0,120,2
38790,0,146.41666666666666,Ireland,Afghanistan,Abu Dhabi,56,119,11.15625,8,43.0,1.0,225,1
57621,0,163.23076923076923,Pakistan,Australia,Sydney,56,70,6.5625,7,34.0,1.0,107,1
158411,0,130.5,England,Pakistan,Manchester,12,184,10.22222222222222,6,52.0,2.0,199,2
70481,1,166.28571428571428,Ireland,Netherlands,Dublin,92,49,10.5,8,44.0,2.0,181,1
168881,0,151.0,India,England,Birmingham,58,90,8.709677419354838,8,44.0,1.0,177,2
93836,0,148.91666666666666,Pakistan,West Indies,St Lucia,60,69,6.9,6,27.0,2.0,143,2
79346,0,110.0,Bangladesh,West Indies,St Kitts,66,58,6.444444444444445,5,33.0,2.0,118,1
161163,0,128.33333333333334,West Indies,Sri Lanka,Coolidge,52,72,6.352941176470588,4,26.0,4.0,117,2
78105,0,180.0,Afghanistan,Ireland,Greater Noida,72,61,7.625,8,48.0,0.0,184,1
29530,0,153.14285714285714,India,Bangladesh,Colombo,80,54,8.1,10,48.0,0.0,176,1
118265,0,135.609756097561,South Africa,Sri Lanka,Colombo,72,61,7.625,10,39.0,0.0,105,2
44654,1,139.66666666666666,Zimbabwe,Pakistan,Rawalpindi,88,42,7.875,7,40.0,3.0,134,1
33528,0,169.58823529411765,Bangladesh,Pakistan,Pallekele,1,175,8.823529411764707,5,42.0,2.0,175,1
38054,0,146.41666666666666,Afghanistan,New Zealand,Abu Dhabi,47,66,5.424657534246576,6,36.0,1.0,124,1
135497,0,170.66666666666666,India,New Zealand,Rajkot,79,44,6.439024390243903,8,33.0,1.0,156,2
131647,1,141.33333333333334,England,West Indies,London,88,49,9.1875,8,42.0,2.0,193,2
123253,0,147.11764705882354,West Indies,Sri Lanka,Pallekele,62,98,10.13793103448276,6,61.0,2.0,185,2
130076,0,141.33333333333334,England,Sri Lanka,London,5,160,8.347826086956522,3,45.0,3.0,174,2
141568,0,130.3448275862069,Bangladesh,West Indies,Mirpur,79,62,9.073170731707318,9,40.0,1.0,179,2
169682,0,142.66666666666666,New Zealand,Sri Lanka,Kandy,36,121,8.642857142857142,6,66.0,1.0,175,2
152483,0,150.0,India,West Indies,Providence,79,44,6.439024390243903,8,34.0,1.0,150,2
157677,0,130.5,Pakistan,England,Manchester,57,101,9.61904761904762,10,32.0,0.0,139,2
62293,1,178.0,Zimbabwe,South Africa,Potchefstroom,84,34,5.666666666666667,8,27.0,2.0,132,1
41755,0,152.8,New Zealand,Pakistan,London,24,88,5.5,3,22.0,3.0,99,1
96194,0,143.0,South Africa,Pakistan,Nottingham,66,52,5.777777777777778,7,22.0,3.0,142,2
1057,0,159.2,India,West Indies,Lauderhill,52,94,8.294117647058822,9,38.0,1.0,167,1
157097,0,174.0,India,West Indies,Chennai,11,172,9.46788990825688,8,51.0,0.0,182,2
87278,0,153.33333333333334,Sri Lanka,New Zealand,Kandy,42,103,7.923076923076923,8,55.0,0.0,161,1
144699,0,141.92307692307693,India,Australia,Sydney,63,83,8.736842105263158,9,34.0,1.0,195,2
85796,1,166.4,West Indies,Australia,Brisbane,85,42,7.2,9,38.0,1.0,191,1
26244,1,146.14285714285714,Afghanistan,Zimbabwe,Sharjah,90,31,6.2,9,27.0,1.0,158,1
24046,0,157.21428571428572,Pakistan,Zimbabwe,Harare,71,50,6.122448979591837,7,30.0,1.0,141,1
29968,0,153.14285714285714,South Africa,Sri Lanka,Colombo,9,150,8.108108108108109,7,57.0,0.0,163,1
142425,0,130.3448275862069,Bangladesh,Pakistan,Mirpur,20,69,4.14,1,29.0,3.0,85,2
169705,0,142.66666666666666,New Zealand,Sri Lanka,Kandy,13,155,8.69158878504673,5,48.0,2.0,175,2
51783,0,143.0,England,West Indies,Kolkata,20,124,7.439999999999999,3,36.0,3.0,155,1
12905,0,138.1627906976744,Sri Lanka,Pakistan,Dubai,3,208,10.666666666666666,8,63.0,0.0,211,1
11280,0,138.1627906976744,India,Pakistan,Dubai,11,128,7.045871559633027,5,40.0,1.0,151,1
157032,0,174.0,India,West Indies,Chennai,74,57,7.434782608695652,8,38.0,1.0,182,2
55541,0,148.20689655172413,Pakistan,Bangladesh,Mirpur,35,98,6.91764705882353,5,34.0,3.0,135,1
26754,0,146.14285714285714,England,Pakistan,Sharjah,24,105,6.5625,4,25.0,1.0,154,1
91654,0,194.0,South Africa,Zimbabwe,Kimberley,61,86,8.745762711864407,7,39.0,1.0,194,1
138570,0,126.0,Bangladesh,New Zealand,Kolkata,65,39,4.254545454545455,6,22.0,3.0,70,2
143629,0,162.0,Sri Lanka,England,Bristol,25,118,7.452631578947368,9,30.0,0.0,137,2
165084,0,154.25,South Africa,India,Centurion,24,154,9.625,6,53.0,2.0,189,2
3706,0,160.83333333333334,England,South Africa,Nottingham,13,99,5.551401869158879,2,20.0,3.0,111,1
17500,0,162.46666666666667,Australia,New Zealand,Wellington,83,38,6.162162162162162,9,25.0,1.0,156,1
121479,0,135.609756097561,Australia,West Indies,Colombo,53,90,8.059701492537314,4,48.0,2.0,131,2
47068,0,158.30769230769232,India,South Africa,Durban,55,62,5.723076923076923,6,28.0,1.0,153,1
54762,0,148.20689655172413,Pakistan,India,Mirpur,81,35,5.384615384615385,7,30.0,2.0,83,1
157280,0,57.66666666666666,New Zealand,Sri Lanka,Guyana,5,127,6.626086956521739,3,41.0,4.0,139,2
141245,0,130.3448275862069,Sri Lanka,India,Mirpur,46,78,6.324324324324324,7,36.0,1.0,134,2
156934,0,174.0,India,New Zealand,Chennai,49,101,8.535211267605634,8,45.0,1.0,166,2
171329,0,122.5,West Indies,Zimbabwe,Antigua,64,66,7.071428571428571,8,21.0,1.0,131,2
108577,0,125.15789473684212,West Indies,Bangladesh,Dhaka,22,157,9.612244897959185,2,54.0,3.0,175,2
29209,0,153.14285714285714,India,Sri Lanka,Colombo,28,126,8.217391304347826,7,43.0,1.0,174,1
137899,0,149.95833333333334,Sri Lanka,New Zealand,Auckland,72,83,10.375,7,46.0,2.0,144,2
153805,0,148.54545454545453,Pakistan,Zimbabwe,Lahore,33,136,9.379310344827584,5,49.0,3.0,176,2
57873,0,163.23076923076923,West Indies,Australia,Sydney,20,99,5.94,3,28.0,2.0,138,1
115713,0,170.6,India,South Africa,Chandigarh,28,117,7.630434782608695,7,36.0,2.0,151,2
142507,0,130.3448275862069,India,Bangladesh,Mirpur,61,76,7.728813559322034,9,48.0,0.0,141,2
48507,0,168.66666666666666,New Zealand,West Indies,Auckland,44,104,8.210526315789474,6,44.0,2.0,189,1
158733,0,117.0,New Zealand,India,Thiruvananthapuram,77,50,6.976744186046512,4,37.0,4.0,61,2
171413,0,122.5,Zimbabwe,West Indies,Antigua,79,31,4.536585365853659,8,19.0,2.0,117,2
51960,1,143.0,West Indies,India,Kolkata,86,31,5.470588235294118,7,23.0,3.0,109,1
95940,0,143.0,India,South Africa,Nottingham,76,50,6.818181818181818,9,32.0,1.0,118,2
139483,0,130.3448275862069,India,Pakistan,Mirpur,61,65,6.610169491525423,8,33.0,2.0,131,2
39251,0,172.66666666666666,South Africa,West Indies,St George's,71,69,8.448979591836736,8,37.0,2.0,167,1
125099,0,129.41666666666666,Pakistan,Sri Lanka,Abu Dhabi,67,50,5.660377358490566,7,19.0,2.0,125,2
127747,0,161.66666666666666,West Indies,Ireland,St George's,33,151,10.413793103448276,6,47.0,2.0,204,2
140771,0,130.3448275862069,Bangladesh,South Africa,Mirpur,46,65,5.27027027027027,5,16.0,3.0,96,2
173029,0,147.0,England,South Africa,Paarl,27,102,6.580645161290323,6,38.0,1.0,147,2
